B11002C_007E,"In family households:!!In male householder, no wife present, family:!!Relatives"
B11002C_008E,"In family households:!!In male householder, no wife present, family:!!Nonrelativ"
B11002C_009E,"In family households:!!In female householder, no husband present, family:"
B11002C_010E,"In family households:!!In female householder, no husband present, family:!!Relat"
B11002C_011E,"In family households:!!In female householder, no husband present, family:!!Nonre"
B11002C_012E,In nonfamily households
merge01,_merge representing ACS_ZCTA1
B11002D_001E,Total:
B11002D_002E,In family households:
B11002D_003E,In family households:!!In married-couple family:
B11002D_004E,In family households:!!In married-couple family:!!Relatives
B11002D_005E,In family households:!!In married-couple family:!!Nonrelatives
B11002D_006E,"In family households:!!In male householder, no wife present, family:"
B11002D_007E,"In family households:!!In male householder, no wife present, family:!!Relatives"
B11002D_008E,"In family households:!!In male householder, no wife present, family:!!Nonrelativ"
B11002D_009E,"In family households:!!In female householder, no husband present, family:"
B11002D_010E,"In family households:!!In female householder, no husband present, family:!!Relat"
B11002D_011E,"In family households:!!In female householder, no husband present, family:!!Nonre"
B11002D_012E,In nonfamily households
B11002E_001E,Total:
B11002E_002E,In family households:
B11002E_003E,In family households:!!In married-couple family:
B11002E_004E,In family households:!!In married-couple family:!!Relatives
B11002E_005E,In family households:!!In married-couple family:!!Nonrelatives
B11002E_006E,"In family households:!!In male householder, no wife present, family:"
B11002E_007E,"In family households:!!In male householder, no wife present, family:!!Relatives"
B11002E_008E,"In family households:!!In male householder, no wife present, family:!!Nonrelativ"
B11002E_009E,"In family households:!!In female householder, no husband present, family:"
B11002E_010E,"In family households:!!In female householder, no husband present, family:!!Relat"
B11002E_011E,"In family households:!!In female householder, no husband present, family:!!Nonre"
B11002E_012E,In nonfamily households
B11002F_001E,Total:
B11002F_002E,In family households:
B11002F_003E,In family households:!!In married-couple family:
B11002F_004E,In family households:!!In married-couple family:!!Relatives
B11002F_005E,In family households:!!In married-couple family:!!Nonrelatives
B11002F_006E,"In family households:!!In male householder, no wife present, family:"
B11002F_007E,"In family households:!!In male householder, no wife present, family:!!Relatives"
B11002F_008E,"In family households:!!In male householder, no wife present, family:!!Nonrelativ"
B11002F_009E,"In family households:!!In female householder, no husband present, family:"
B11002F_010E,"In family households:!!In female householder, no husband present, family:!!Relat"
B11002F_011E,"In family households:!!In female householder, no husband present, family:!!Nonre"
B11002F_012E,In nonfamily households
B11002G_001E,Total:
B11002G_002E,In family households:
B11002G_003E,In family households:!!In married-couple family:
B11002G_004E,In family households:!!In married-couple family:!!Relatives
B11002G_005E,In family households:!!In married-couple family:!!Nonrelatives
B11002G_006E,"In family households:!!In male householder, no wife present, family:"
B11002G_007E,"In family households:!!In male householder, no wife present, family:!!Relatives"
B11002G_008E,"In family households:!!In male householder, no wife present, family:!!Nonrelativ"
B11002G_009E,"In family households:!!In female householder, no husband present, family:"
B11002G_010E,"In family households:!!In female householder, no husband present, family:!!Relat"
B11002G_011E,"In family households:!!In female householder, no husband present, family:!!Nonre"
B11002G_012E,In nonfamily households
B11002H_001E,Total:
B11002H_002E,In family households:
B11002H_003E,In family households:!!In married-couple family:
B11002H_004E,In family households:!!In married-couple family:!!Relatives
B11002H_005E,In family households:!!In married-couple family:!!Nonrelatives
B11002H_006E,"In family households:!!In male householder, no wife present, family:"
B11002H_007E,"In family households:!!In male householder, no wife present, family:!!Relatives"
B11002H_008E,"In family households:!!In male householder, no wife present, family:!!Nonrelativ"
B11002H_009E,"In family households:!!In female householder, no husband present, family:"
B11002H_010E,"In family households:!!In female householder, no husband present, family:!!Relat"
B11002H_011E,"In family households:!!In female householder, no husband present, family:!!Nonre"
B11002H_012E,In nonfamily households
B11002I_001E,Total:
B11002I_002E,In family households:
B11002I_003E,In family households:!!In married-couple family:
B11002I_004E,In family households:!!In married-couple family:!!Relatives
B11002I_005E,In family households:!!In married-couple family:!!Nonrelatives
B11002I_006E,"In family households:!!In male householder, no wife present, family:"
B11002I_007E,"In family households:!!In male householder, no wife present, family:!!Relatives"
B11002I_008E,"In family households:!!In male householder, no wife present, family:!!Nonrelativ"
B11002I_009E,"In family households:!!In female householder, no husband present, family:"
B11002I_010E,"In family households:!!In female householder, no husband present, family:!!Relat"
B11002I_011E,"In family households:!!In female householder, no husband present, family:!!Nonre"
B11002I_012E,In nonfamily households
B11003_001E,Total:
B11003_002E,Married-couple family:
B11003_003E,Married-couple family:!!With own children under 18 years:
B11003_004E,Married-couple family:!!With own children under 18 years:!!Under 6 years only
B11003_005E,Married-couple family:!!With own children under 18 years:!!Under 6 years and 6 t
B11003_006E,Married-couple family:!!With own children under 18 years:!!6 to 17 years only
B11003_007E,Married-couple family:!!No own children under 18 years
B11003_008E,Other family:
B11003_009E,"Other family:!!Male householder, no wife present:"
B11003_010E,"Other family:!!Male householder, no wife present:!!With own children under 18 ye"
B11003_011E,"Other family:!!Male householder, no wife present:!!With own children under 18 ye"
B11003_012E,"Other family:!!Male householder, no wife present:!!With own children under 18 ye"
B11003_013E,"Other family:!!Male householder, no wife present:!!With own children under 18 ye"
B11003_014E,"Other family:!!Male householder, no wife present:!!No own children under 18 year"
B11003_015E,"Other family:!!Female householder, no husband present:"
B11003_016E,"Other family:!!Female householder, no husband present:!!With own children under "
B11003_017E,"Other family:!!Female householder, no husband present:!!With own children under "
B11003_018E,"Other family:!!Female householder, no husband present:!!With own children under "
B11003_019E,"Other family:!!Female householder, no husband present:!!With own children under "
B11003_020E,"Other family:!!Female householder, no husband present:!!No own children under 18"
B11009_001E,Total:
B11009_002E,Unmarried-partner households:
B11009_003E,Unmarried-partner households:!!Male householder and male partner
B11009_004E,Unmarried-partner households:!!Male householder and female partner
B11009_005E,Unmarried-partner households:!!Female householder and female partner
B11009_006E,Unmarried-partner households:!!Female householder and male partner
B11009_007E,All other households
B11016_001E,Total:
B11016_002E,Family households:
B11016_003E,Family households:!!2-person household
B11016_004E,Family households:!!3-person household
B11016_005E,Family households:!!4-person household
B11016_006E,Family households:!!5-person household
B11016_007E,Family households:!!6-person household
B11016_008E,Family households:!!7-or-more person household
B11016_009E,Nonfamily households:
B11016_010E,Nonfamily households:!!1-person household
B11016_011E,Nonfamily households:!!2-person household
B11016_012E,Nonfamily households:!!3-person household
B11016_013E,Nonfamily households:!!4-person household
B11016_014E,Nonfamily households:!!5-person household
B11016_015E,Nonfamily households:!!6-person household
B11016_016E,Nonfamily households:!!7-or-more person household
B11017_001E,Total:
B11017_002E,Multigenerational households
B11017_003E,All other households
B12001_001E,Total:
B12001_002E,Male:
B12001_003E,Male:!!Never married
B12001_004E,Male:!!Now married:
B12001_005E,"Male:!!Now married:!!Married, spouse present"
B12001_006E,"Male:!!Now married:!!Married, spouse absent:"
B12001_007E,"Male:!!Now married:!!Married, spouse absent:!!Separated"
B12001_008E,"Male:!!Now married:!!Married, spouse absent:!!Other"
B12001_009E,Male:!!Widowed
B12001_010E,Male:!!Divorced
B12001_011E,Female:
B12001_012E,Female:!!Never married
B12001_013E,Female:!!Now married:
B12001_014E,"Female:!!Now married:!!Married, spouse present"
B12001_015E,"Female:!!Now married:!!Married, spouse absent:"
B12001_016E,"Female:!!Now married:!!Married, spouse absent:!!Separated"
B12001_017E,"Female:!!Now married:!!Married, spouse absent:!!Other"
B12001_018E,Female:!!Widowed
B12001_019E,Female:!!Divorced
B12002A_001E,Total:
B12002A_002E,Male:
B12002A_003E,Male:!!Never married
B12002A_004E,Male:!!Now married (except separated)
B12002A_005E,Male:!!Separated
B12002A_006E,Male:!!Widowed
B12002A_007E,Male:!!Divorced
B12002A_008E,Female:
B12002A_009E,Female:!!Never married
B12002A_010E,Female:!!Now married (except separated)
B12002A_011E,Female:!!Separated
B12002A_012E,Female:!!Widowed
B12002A_013E,Female:!!Divorced
B12002B_001E,Total:
B12002B_002E,Male:
B12002B_003E,Male:!!Never married
B12002B_004E,Male:!!Now married (except separated)
B12002B_005E,Male:!!Separated
B12002B_006E,Male:!!Widowed
B12002B_007E,Male:!!Divorced
B12002B_008E,Female:
B12002B_009E,Female:!!Never married
B12002B_010E,Female:!!Now married (except separated)
B12002B_011E,Female:!!Separated
B12002B_012E,Female:!!Widowed
B12002B_013E,Female:!!Divorced
B12002C_001E,Total:
B12002C_002E,Male:
B12002C_003E,Male:!!Never married
B12002C_004E,Male:!!Now married (except separated)
B12002C_005E,Male:!!Separated
B12002C_006E,Male:!!Widowed
B12002C_007E,Male:!!Divorced
B12002C_008E,Female:
B12002C_009E,Female:!!Never married
B12002C_010E,Female:!!Now married (except separated)
B12002C_011E,Female:!!Separated
B12002C_012E,Female:!!Widowed
B12002C_013E,Female:!!Divorced
B12002D_001E,Total:
B12002D_002E,Male:
B12002D_003E,Male:!!Never married
B12002D_004E,Male:!!Now married (except separated)
B12002D_005E,Male:!!Separated
B12002D_006E,Male:!!Widowed
B12002D_007E,Male:!!Divorced
B12002D_008E,Female:
B12002D_009E,Female:!!Never married
B12002D_010E,Female:!!Now married (except separated)
B12002D_011E,Female:!!Separated
B12002D_012E,Female:!!Widowed
B12002D_013E,Female:!!Divorced
B12002E_001E,Total:
B12002E_002E,Male:
B12002E_003E,Male:!!Never married
B12002E_004E,Male:!!Now married (except separated)
B12002E_005E,Male:!!Separated
B12002E_006E,Male:!!Widowed
B12002E_007E,Male:!!Divorced
B12002E_008E,Female:
B12002E_009E,Female:!!Never married
B12002E_010E,Female:!!Now married (except separated)
B12002E_011E,Female:!!Separated
B12002E_012E,Female:!!Widowed
B12002E_013E,Female:!!Divorced
B12002F_001E,Total:
B12002F_002E,Male:
B12002F_003E,Male:!!Never married
B12002F_004E,Male:!!Now married (except separated)
B12002F_005E,Male:!!Separated
B12002F_006E,Male:!!Widowed
B12002F_007E,Male:!!Divorced
B12002F_008E,Female:
B12002F_009E,Female:!!Never married
B12002F_010E,Female:!!Now married (except separated)
B12002F_011E,Female:!!Separated
B12002F_012E,Female:!!Widowed
B12002F_013E,Female:!!Divorced
B12002G_001E,Total:
B12002G_002E,Male:
B12002G_003E,Male:!!Never married
B12002G_004E,Male:!!Now married (except separated)
B12002G_005E,Male:!!Separated
B12002G_006E,Male:!!Widowed
B12002G_007E,Male:!!Divorced
B12002G_008E,Female:
B12002G_009E,Female:!!Never married
B12002G_010E,Female:!!Now married (except separated)
B12002G_011E,Female:!!Separated
B12002G_012E,Female:!!Widowed
B12002G_013E,Female:!!Divorced
B12002H_001E,Total:
B12002H_002E,Male:
B12002H_003E,Male:!!Never married
B12002H_004E,Male:!!Now married (except separated)
B12002H_005E,Male:!!Separated
B12002H_006E,Male:!!Widowed
B12002H_007E,Male:!!Divorced
B12002H_008E,Female:
B12002H_009E,Female:!!Never married
B12002H_010E,Female:!!Now married (except separated)
B12002H_011E,Female:!!Separated
B12002H_012E,Female:!!Widowed
B12002H_013E,Female:!!Divorced
B12002I_001E,Total:
B12002I_002E,Male:
B12002I_003E,Male:!!Never married
B12002I_004E,Male:!!Now married (except separated)
B12002I_005E,Male:!!Separated
B12002I_006E,Male:!!Widowed
B12002I_007E,Male:!!Divorced
B12002I_008E,Female:
B12002I_009E,Female:!!Never married
B12002I_010E,Female:!!Now married (except separated)
B12002I_011E,Female:!!Separated
B12002I_012E,Female:!!Widowed
B12002I_013E,Female:!!Divorced
B12501_001E,Total:
B12501_002E,Male:
B12501_003E,Male:!!Never married
B12501_004E,Male:!!Ever married:
B12501_005E,Male:!!Ever married:!!Married last year
B12501_006E,Male:!!Ever married:!!Not married last year
B12501_007E,Female:
B12501_008E,Female:!!Never married
B12501_009E,Female:!!Ever married:
B12501_010E,Female:!!Ever married:!!Married last year
B12501_011E,Female:!!Ever married:!!Not married last year
B12503_001E,Total:
B12503_002E,Male:
B12503_003E,Male:!!Never married
B12503_004E,Male:!!Ever married:
B12503_005E,Male:!!Ever married:!!Divorced last year
B12503_006E,Male:!!Ever married:!!Not divorced last year
B12503_007E,Female:
B12503_008E,Female:!!Never married
B12503_009E,Female:!!Ever married:
B12503_010E,Female:!!Ever married:!!Divorced last year
B12503_011E,Female:!!Ever married:!!Not divorced last year
B12007_001E,Median age at first marriage --!!Male
B12007_002E,Median age at first marriage --!!Female
B14001_001E,Total:
B14001_002E,Enrolled in school:
B14001_003E,"Enrolled in school:!!Enrolled in nursery school, preschool"
B14001_004E,Enrolled in school:!!Enrolled in kindergarten
B14001_005E,Enrolled in school:!!Enrolled in grade 1 to grade 4
B14001_006E,Enrolled in school:!!Enrolled in grade 5 to grade 8
B14001_007E,Enrolled in school:!!Enrolled in grade 9 to grade 12
B14001_008E,"Enrolled in school:!!Enrolled in college, undergraduate years"
B14001_009E,Enrolled in school:!!Graduate or professional school
B14001_010E,Not enrolled in school
B14004_001E,Total:
B14004_002E,Male:
B14004_003E,Male:!!Enrolled in public college or graduate school:
B14004_004E,Male:!!Enrolled in public college or graduate school:!!15 to 17 years
B14004_005E,Male:!!Enrolled in public college or graduate school:!!18 to 24 years
B14004_006E,Male:!!Enrolled in public college or graduate school:!!25 to 34 years
B14004_007E,Male:!!Enrolled in public college or graduate school:!!35 years and over
B14004_008E,Male:!!Enrolled in private college or graduate school:
B14004_009E,Male:!!Enrolled in private college or graduate school:!!15 to 17 years
B14004_010E,Male:!!Enrolled in private college or graduate school:!!18 to 24 years
B14004_011E,Male:!!Enrolled in private college or graduate school:!!25 to 34 years
B14004_012E,Male:!!Enrolled in private college or graduate school:!!35 years and over
B14004_013E,Male:!!Not enrolled in college or graduate school:
B14004_014E,Male:!!Not enrolled in college or graduate school:!!15 to 17 years
B14004_015E,Male:!!Not enrolled in college or graduate school:!!18 to 24 years
B14004_016E,Male:!!Not enrolled in college or graduate school:!!25 to 34 years
B14004_017E,Male:!!Not enrolled in college or graduate school:!!35 years and over
B14004_018E,Female:
B14004_019E,Female:!!Enrolled in public college or graduate school:
B14004_020E,Female:!!Enrolled in public college or graduate school:!!15 to 17 years
B14004_021E,Female:!!Enrolled in public college or graduate school:!!18 to 24 years
B14004_022E,Female:!!Enrolled in public college or graduate school:!!25 to 34 years
B14004_023E,Female:!!Enrolled in public college or graduate school:!!35 years and over
B14004_024E,Female:!!Enrolled in private college or graduate school:
B14004_025E,Female:!!Enrolled in private college or graduate school:!!15 to 17 years
B14004_026E,Female:!!Enrolled in private college or graduate school:!!18 to 24 years
B14004_027E,Female:!!Enrolled in private college or graduate school:!!25 to 34 years
B14004_028E,Female:!!Enrolled in private college or graduate school:!!35 years and over
B14004_029E,Female:!!Not enrolled in college or graduate school:
B14004_030E,Female:!!Not enrolled in college or graduate school:!!15 to 17 years
B14004_031E,Female:!!Not enrolled in college or graduate school:!!18 to 24 years
B14004_032E,Female:!!Not enrolled in college or graduate school:!!25 to 34 years
B14004_033E,Female:!!Not enrolled in college or graduate school:!!35 years and over
B14007_001E,Total:
B14007_002E,Enrolled in school:
B14007_003E,"Enrolled in school:!!Enrolled in nursery school, preschool"
B14007_004E,Enrolled in school:!!Enrolled in kindergarten
B14007_005E,Enrolled in school:!!Enrolled in grade 1
B14007_006E,Enrolled in school:!!Enrolled in grade 2
B14007_007E,Enrolled in school:!!Enrolled in grade 3
B14007_008E,Enrolled in school:!!Enrolled in grade 4
B14007_009E,Enrolled in school:!!Enrolled in grade 5
B14007_010E,Enrolled in school:!!Enrolled in grade 6
B14007_011E,Enrolled in school:!!Enrolled in grade 7
B14007_012E,Enrolled in school:!!Enrolled in grade 8
B14007_013E,Enrolled in school:!!Enrolled in grade 9
B14007_014E,Enrolled in school:!!Enrolled in grade 10
B14007_015E,Enrolled in school:!!Enrolled in grade 11
B14007_016E,Enrolled in school:!!Enrolled in grade 12
B14007_017E,"Enrolled in school:!!Enrolled in college, undergraduate years"
B14007_018E,Enrolled in school:!!Graduate or professional school
B14007_019E,Not enrolled in school
B14007A_001E,Total:
B14007A_002E,Enrolled in school:
B14007A_003E,"Enrolled in school:!!Enrolled in nursery school, preschool"
B14007A_004E,Enrolled in school:!!Enrolled in kindergarten
B14007A_005E,Enrolled in school:!!Enrolled in grade 1
B14007A_006E,Enrolled in school:!!Enrolled in grade 2
B14007A_007E,Enrolled in school:!!Enrolled in grade 3
B14007A_008E,Enrolled in school:!!Enrolled in grade 4
B14007A_009E,Enrolled in school:!!Enrolled in grade 5
B14007A_010E,Enrolled in school:!!Enrolled in grade 6
B14007A_011E,Enrolled in school:!!Enrolled in grade 7
B14007A_012E,Enrolled in school:!!Enrolled in grade 8
B14007A_013E,Enrolled in school:!!Enrolled in grade 9
B14007A_014E,Enrolled in school:!!Enrolled in grade 10
B14007A_015E,Enrolled in school:!!Enrolled in grade 11
B14007A_016E,Enrolled in school:!!Enrolled in grade 12
B14007A_017E,"Enrolled in school:!!Enrolled in college, undergraduate years"
B14007A_018E,Enrolled in school:!!Graduate or professional school
B14007A_019E,Not enrolled in school
B14007B_001E,Total:
B14007B_002E,Enrolled in school:
B14007B_003E,"Enrolled in school:!!Enrolled in nursery school, preschool"
B14007B_004E,Enrolled in school:!!Enrolled in kindergarten
B14007B_005E,Enrolled in school:!!Enrolled in grade 1
B14007B_006E,Enrolled in school:!!Enrolled in grade 2
B14007B_007E,Enrolled in school:!!Enrolled in grade 3
B14007B_008E,Enrolled in school:!!Enrolled in grade 4
B14007B_009E,Enrolled in school:!!Enrolled in grade 5
B14007B_010E,Enrolled in school:!!Enrolled in grade 6
B14007B_011E,Enrolled in school:!!Enrolled in grade 7
B14007B_012E,Enrolled in school:!!Enrolled in grade 8
B14007B_013E,Enrolled in school:!!Enrolled in grade 9
B14007B_014E,Enrolled in school:!!Enrolled in grade 10
B14007B_015E,Enrolled in school:!!Enrolled in grade 11
B14007B_016E,Enrolled in school:!!Enrolled in grade 12
B14007B_017E,"Enrolled in school:!!Enrolled in college, undergraduate years"
B14007B_018E,Enrolled in school:!!Graduate or professional school
B14007B_019E,Not enrolled in school
B14007C_001E,Total:
B14007C_002E,Enrolled in school:
B14007C_003E,"Enrolled in school:!!Enrolled in nursery school, preschool"
B14007C_004E,Enrolled in school:!!Enrolled in kindergarten
B14007C_005E,Enrolled in school:!!Enrolled in grade 1
B14007C_006E,Enrolled in school:!!Enrolled in grade 2
B14007C_007E,Enrolled in school:!!Enrolled in grade 3
B14007C_008E,Enrolled in school:!!Enrolled in grade 4
B14007C_009E,Enrolled in school:!!Enrolled in grade 5
B14007C_010E,Enrolled in school:!!Enrolled in grade 6
B14007C_011E,Enrolled in school:!!Enrolled in grade 7
B14007C_012E,Enrolled in school:!!Enrolled in grade 8
B14007C_013E,Enrolled in school:!!Enrolled in grade 9
B14007C_014E,Enrolled in school:!!Enrolled in grade 10
B14007C_015E,Enrolled in school:!!Enrolled in grade 11
B14007C_016E,Enrolled in school:!!Enrolled in grade 12
B14007C_017E,"Enrolled in school:!!Enrolled in college, undergraduate years"
B14007C_018E,Enrolled in school:!!Graduate or professional school
B14007C_019E,Not enrolled in school
B14007D_001E,Total:
B14007D_002E,Enrolled in school:
B14007D_003E,"Enrolled in school:!!Enrolled in nursery school, preschool"
B14007D_004E,Enrolled in school:!!Enrolled in kindergarten
B14007D_005E,Enrolled in school:!!Enrolled in grade 1
B14007D_006E,Enrolled in school:!!Enrolled in grade 2
B14007D_007E,Enrolled in school:!!Enrolled in grade 3
B14007D_008E,Enrolled in school:!!Enrolled in grade 4
B14007D_009E,Enrolled in school:!!Enrolled in grade 5
B14007D_010E,Enrolled in school:!!Enrolled in grade 6
B14007D_011E,Enrolled in school:!!Enrolled in grade 7
B14007D_012E,Enrolled in school:!!Enrolled in grade 8
B14007D_013E,Enrolled in school:!!Enrolled in grade 9
B14007D_014E,Enrolled in school:!!Enrolled in grade 10
B14007D_015E,Enrolled in school:!!Enrolled in grade 11
B14007D_016E,Enrolled in school:!!Enrolled in grade 12
B14007D_017E,"Enrolled in school:!!Enrolled in college, undergraduate years"
B14007D_018E,Enrolled in school:!!Graduate or professional school
B14007D_019E,Not enrolled in school
B14007E_001E,Total:
B14007E_002E,Enrolled in school:
B14007E_003E,"Enrolled in school:!!Enrolled in nursery school, preschool"
B14007E_004E,Enrolled in school:!!Enrolled in kindergarten
B14007E_005E,Enrolled in school:!!Enrolled in grade 1
B14007E_006E,Enrolled in school:!!Enrolled in grade 2
B14007E_007E,Enrolled in school:!!Enrolled in grade 3
B14007E_008E,Enrolled in school:!!Enrolled in grade 4
B14007E_009E,Enrolled in school:!!Enrolled in grade 5
B14007E_010E,Enrolled in school:!!Enrolled in grade 6
B14007E_011E,Enrolled in school:!!Enrolled in grade 7
B14007E_012E,Enrolled in school:!!Enrolled in grade 8
B14007E_013E,Enrolled in school:!!Enrolled in grade 9
B14007E_014E,Enrolled in school:!!Enrolled in grade 10
B14007E_015E,Enrolled in school:!!Enrolled in grade 11
B14007E_016E,Enrolled in school:!!Enrolled in grade 12
B14007E_017E,"Enrolled in school:!!Enrolled in college, undergraduate years"
B14007E_018E,Enrolled in school:!!Graduate or professional school
B14007E_019E,Not enrolled in school
B14007F_001E,Total:
B14007F_002E,Enrolled in school:
B14007F_003E,"Enrolled in school:!!Enrolled in nursery school, preschool"
B14007F_004E,Enrolled in school:!!Enrolled in kindergarten
B14007F_005E,Enrolled in school:!!Enrolled in grade 1
B14007F_006E,Enrolled in school:!!Enrolled in grade 2
B14007F_007E,Enrolled in school:!!Enrolled in grade 3
B14007F_008E,Enrolled in school:!!Enrolled in grade 4
B14007F_009E,Enrolled in school:!!Enrolled in grade 5
B14007F_010E,Enrolled in school:!!Enrolled in grade 6
B14007F_011E,Enrolled in school:!!Enrolled in grade 7
B14007F_012E,Enrolled in school:!!Enrolled in grade 8
B14007F_013E,Enrolled in school:!!Enrolled in grade 9
B14007F_014E,Enrolled in school:!!Enrolled in grade 10
B14007F_015E,Enrolled in school:!!Enrolled in grade 11
B14007F_016E,Enrolled in school:!!Enrolled in grade 12
B14007F_017E,"Enrolled in school:!!Enrolled in college, undergraduate years"
B14007F_018E,Enrolled in school:!!Graduate or professional school
B14007F_019E,Not enrolled in school
B14007G_001E,Total:
B14007G_002E,Enrolled in school:
B14007G_003E,"Enrolled in school:!!Enrolled in nursery school, preschool"
B14007G_004E,Enrolled in school:!!Enrolled in kindergarten
B14007G_005E,Enrolled in school:!!Enrolled in grade 1
B14007G_006E,Enrolled in school:!!Enrolled in grade 2
B14007G_007E,Enrolled in school:!!Enrolled in grade 3
B14007G_008E,Enrolled in school:!!Enrolled in grade 4
B14007G_009E,Enrolled in school:!!Enrolled in grade 5
B14007G_010E,Enrolled in school:!!Enrolled in grade 6
B14007G_011E,Enrolled in school:!!Enrolled in grade 7
B14007G_012E,Enrolled in school:!!Enrolled in grade 8
B14007G_013E,Enrolled in school:!!Enrolled in grade 9
B14007G_014E,Enrolled in school:!!Enrolled in grade 10
B14007G_015E,Enrolled in school:!!Enrolled in grade 11
B14007G_016E,Enrolled in school:!!Enrolled in grade 12
B14007G_017E,"Enrolled in school:!!Enrolled in college, undergraduate years"
B14007G_018E,Enrolled in school:!!Graduate or professional school
B14007G_019E,Not enrolled in school
B14007H_001E,Total:
B14007H_002E,Enrolled in school:
B14007H_003E,"Enrolled in school:!!Enrolled in nursery school, preschool"
B14007H_004E,Enrolled in school:!!Enrolled in kindergarten
B14007H_005E,Enrolled in school:!!Enrolled in grade 1
B14007H_006E,Enrolled in school:!!Enrolled in grade 2
B14007H_007E,Enrolled in school:!!Enrolled in grade 3
B14007H_008E,Enrolled in school:!!Enrolled in grade 4
B14007H_009E,Enrolled in school:!!Enrolled in grade 5
B14007H_010E,Enrolled in school:!!Enrolled in grade 6
B14007H_011E,Enrolled in school:!!Enrolled in grade 7
B14007H_012E,Enrolled in school:!!Enrolled in grade 8
B14007H_013E,Enrolled in school:!!Enrolled in grade 9
B14007H_014E,Enrolled in school:!!Enrolled in grade 10
B14007H_015E,Enrolled in school:!!Enrolled in grade 11
B14007H_016E,Enrolled in school:!!Enrolled in grade 12
B14007H_017E,"Enrolled in school:!!Enrolled in college, undergraduate years"
B14007H_018E,Enrolled in school:!!Graduate or professional school
B14007H_019E,Not enrolled in school
B14007I_001E,Total:
B14007I_002E,Enrolled in school:
B14007I_003E,"Enrolled in school:!!Enrolled in nursery school, preschool"
B14007I_004E,Enrolled in school:!!Enrolled in kindergarten
B14007I_005E,Enrolled in school:!!Enrolled in grade 1
B14007I_006E,Enrolled in school:!!Enrolled in grade 2
B14007I_007E,Enrolled in school:!!Enrolled in grade 3
B14007I_008E,Enrolled in school:!!Enrolled in grade 4
B14007I_009E,Enrolled in school:!!Enrolled in grade 5
B14007I_010E,Enrolled in school:!!Enrolled in grade 6
B14007I_011E,Enrolled in school:!!Enrolled in grade 7
B14007I_012E,Enrolled in school:!!Enrolled in grade 8
B14007I_013E,Enrolled in school:!!Enrolled in grade 9
B14007I_014E,Enrolled in school:!!Enrolled in grade 10
B14007I_015E,Enrolled in school:!!Enrolled in grade 11
B14007I_016E,Enrolled in school:!!Enrolled in grade 12
B14007I_017E,"Enrolled in school:!!Enrolled in college, undergraduate years"
B14007I_018E,Enrolled in school:!!Graduate or professional school
B14007I_019E,Not enrolled in school
B15001_001E,Total:
B15001_002E,Male:
B15001_003E,Male:!!18 to 24 years:
B15001_004E,Male:!!18 to 24 years:!!Less than 9th grade
B15001_005E,"Male:!!18 to 24 years:!!9th to 12th grade, no diploma"
B15001_006E,"Male:!!18 to 24 years:!!High school graduate, GED, or alternative"
B15001_007E,"Male:!!18 to 24 years:!!Some college, no degree"
B15001_008E,Male:!!18 to 24 years:!!Associate''s degree
B15001_009E,Male:!!18 to 24 years:!!Bachelor''s degree
B15001_010E,Male:!!18 to 24 years:!!Graduate or professional degree
B15001_011E,Male:!!25 to 34 years:
B15001_012E,Male:!!25 to 34 years:!!Less than 9th grade
B15001_013E,"Male:!!25 to 34 years:!!9th to 12th grade, no diploma"
B15001_014E,"Male:!!25 to 34 years:!!High school graduate, GED, or alternative"
B15001_015E,"Male:!!25 to 34 years:!!Some college, no degree"
B15001_016E,Male:!!25 to 34 years:!!Associate''s degree
B15001_017E,Male:!!25 to 34 years:!!Bachelor''s degree
B15001_018E,Male:!!25 to 34 years:!!Graduate or professional degree
B15001_019E,Male:!!35 to 44 years:
B15001_020E,Male:!!35 to 44 years:!!Less than 9th grade
B15001_021E,"Male:!!35 to 44 years:!!9th to 12th grade, no diploma"
B15001_022E,"Male:!!35 to 44 years:!!High school graduate, GED, or alternative"
B15001_023E,"Male:!!35 to 44 years:!!Some college, no degree"
B15001_024E,Male:!!35 to 44 years:!!Associate''s degree
B15001_025E,Male:!!35 to 44 years:!!Bachelor''s degree
B15001_026E,Male:!!35 to 44 years:!!Graduate or professional degree
B15001_027E,Male:!!45 to 64 years:
B15001_028E,Male:!!45 to 64 years:!!Less than 9th grade
B15001_029E,"Male:!!45 to 64 years:!!9th to 12th grade, no diploma"
B15001_030E,"Male:!!45 to 64 years:!!High school graduate, GED, or alternative"
B15001_031E,"Male:!!45 to 64 years:!!Some college, no degree"
B15001_032E,Male:!!45 to 64 years:!!Associate''s degree
B15001_033E,Male:!!45 to 64 years:!!Bachelor''s degree
B15001_034E,Male:!!45 to 64 years:!!Graduate or professional degree
B15001_035E,Male:!!65 years and over:
B15001_036E,Male:!!65 years and over:!!Less than 9th grade
B15001_037E,"Male:!!65 years and over:!!9th to 12th grade, no diploma"
B15001_038E,"Male:!!65 years and over:!!High school graduate, GED, or alternative"
B15001_039E,"Male:!!65 years and over:!!Some college, no degree"
B15001_040E,Male:!!65 years and over:!!Associate''s degree
B15001_041E,Male:!!65 years and over:!!Bachelor''s degree
B15001_042E,Male:!!65 years and over:!!Graduate or professional degree
B15001_043E,Female:
B15001_044E,Female:!!18 to 24 years:
B15001_045E,Female:!!18 to 24 years:!!Less than 9th grade
B15001_046E,"Female:!!18 to 24 years:!!9th to 12th grade, no diploma"
